# Netscape HTTP Cookie File
# http://curl.haxx.se/rfc/cookie_spec.html
# This is a generated file!  Do not edit.

widgets.outbrain.com	FALSE	/nanoWidget/externals/cookie	TRUE	1728816434	thirdparty	yes
.x.com	TRUE	/	TRUE	1763373046	personalization_id	"v1_oet8tkQSnT2bfVqW++4+JA=="
.x.com	TRUE	/	TRUE	1763373051	ads_prefs	"LBISAAA="
.policies.google.com	TRUE	/	FALSE	1763373060	_ga_CVQP9NPQGY	GS1.1.1728812868.1.1.1728813059.0.0.0
youradchoices.ca	FALSE	/	TRUE	0	crumb	Ba2cW7FMElqsOTAwOTdjNGU3NGFhMjY2NjM2MjZjZWUxMzk1ZDYw
.www.google-analytics.com	TRUE	/	TRUE	1736589069	ar_debug	1
optout.aboutads.info	FALSE	/	FALSE	1763373070	_ga	GA1.1.1679676701.1728813070
optout.aboutads.info	FALSE	/	FALSE	1728899470	_gid	GA1.1.2101028191.1728813070
optout.aboutads.info	FALSE	/	FALSE	0		nai_first_party_cookie_test
prod.aboutads.net	FALSE	/	TRUE	0	nai_third_party_cookie_test	70531
.amazon-adsystem.com	TRUE	/	TRUE	0	coop_session	ba8bf0aa-1a53-4461-b16d-faece355de6b
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--3598301182	nt
.amgdgt.com	TRUE	/	TRUE	0	OO-ST-62184351000952832	t
.criteo.com	TRUE	/	TRUE	0	tk	202410131151
.amgdgt.com	TRUE	/	TRUE	0	OO-ST-5829195035073052672	nt
.company-target.com	TRUE	/	TRUE	1763373113	tuuid	opt-out
.google.ca	TRUE	/	TRUE	1744624279	NID	518=PVnsylYrJkT05vpnLmLHQC0WRqrfduhOQawXZxsMr_LVpcwS2rOht0jsLbF8vCWOatCoSBziAv7fV5iDiLh2Ntm8dkg98eTtdZ913eEvVeufaBNjWWa1L241P7TmOCxuCzvTuCs3SgW7XJp8aV-RDCvY3uDoW97OgKedHpH3gyskfX-8sCI
d.liadm.com	FALSE	/	TRUE	1728820304	csrf	1e815aa6-b435-407d-b504-24fa1c55f22f
.springserve.com	TRUE	/	TRUE	1763373120	ssid	dnt
.rubiconproject.com	TRUE	/	TRUE	1728816680	pyrZUwl8Bv	1
.outbrain.com	TRUE	/	TRUE	1728816717	naitoken	e8bc8896f5aa4e6abdedfed7c0b5534f
bh.contextweb.com	FALSE	/	TRUE	0	INGRESSCOOKIE	831c35be5698fbcf
.simpli.fi	TRUE	/	TRUE	1760435484	suid	76200BBBC8E543FC89F2D0CBC91991B7
srv.stackadapt.com	FALSE	/	TRUE	1760349084	sa-user-id	s%3A0-748c390e-0341-58e9-412c-5d3206b134dc.sDBAigD7lx71LebhgQ5VU1gv3TypAq2q0VZmQnOBjK0
.srv.stackadapt.com	TRUE	/	TRUE	1760349084	sa-user-id	s%3A0-748c390e-0341-58e9-412c-5d3206b134dc.sDBAigD7lx71LebhgQ5VU1gv3TypAq2q0VZmQnOBjK0
.optout.taboola.com	TRUE	/	TRUE	0	t_tk	Cb45dn4i1d5YER1/OQzdAAAA
.undertone.com	TRUE	/	TRUE	1760349121	UTID	a220c189594e4a71b08ed7e0c5ba779e
.undertone.com	TRUE	/	TRUE	1760349121	UTID_ENC	9ljhf54jp7okphv0vxv26r066
.adviva.net	TRUE	/	TRUE	1728816704	sm_token	4cc1e870d08c574f95
.specificclick.net	TRUE	/	TRUE	1728816704	sm_token	4cc1e870d08c574f95
.specificmedia.com	TRUE	/	TRUE	1728816704	sm_token	4cc1e870d08c574f95
.vindicosuite.com	TRUE	/	TRUE	1728816704	sm_token	4cc1e870d08c574f95
.guce.adtech.de	TRUE	/	TRUE	0	AUTH_TOKEN	938031
.guce.adtechus.com	TRUE	/	TRUE	0	AUTH_TOKEN	909262
.guce.nexage.com	TRUE	/	TRUE	0	AUTH_TOKEN	847759
.disqus.com	TRUE	/	TRUE	1760262728	csrftoken	ImF8DQoeHZ43ClzRh5F6FooKLcUfIKqv
.adsrvr.org	TRUE	/	TRUE	1728816703	TTD_DAA_SESSION	101324095143
.shopzilla.com	TRUE	/	TRUE	1728816703	opt_out_token	383156679211047103
.rubiconproject.com	TRUE	/	TRUE	1728816703	DiXIc0aAnh	1
.mediaforge.com	TRUE	/	TRUE	0	mf_token	53cf3697-2171-4717-9776-e59f355f6650
optout.reson8.com	FALSE	/	TRUE	1728817603	rc_csrf_token	81EE37FF22A3A585
.linksynergy.com	TRUE	/	TRUE	0	ls_token	c2d8027b-6d66-4baa-8126-7d717fd321b9
.ugo.com	TRUE	/	TRUE	1760349104	opt_out_token	d2435912-1684-4cb1-b114-60dd1cdd92ce
.pcmag.com	TRUE	/	TRUE	1760349104	opt_out_token	225962e4-8577-4a9c-8ae2-7e48dd7c7811
.ziffdavis.com	TRUE	/	TRUE	1760349104	opt_out_token	cbce6184-4d92-45d3-9b82-635657e7455d
.techbargains.com	TRUE	/	TRUE	1760349104	opt_out_token	e69b7240-ca23-465e-a715-d21a3442ce51
.extremetech.com	TRUE	/	TRUE	1760349104	opt_out_token	286a34be-8e08-4886-b479-0715cf4896f4
.zdbb.net	TRUE	/	TRUE	1760349104	opt_out_token	42f2b6e6-2758-4128-abd3-51b1af064e2f
.ign.com	TRUE	/	TRUE	1760349104	opt_out_token	6cd84a91-ebf9-4a26-940a-8486f516f21b
.askmen.com	TRUE	/	TRUE	1760349104	opt_out_token	826d84d9-141e-42aa-981a-9bd7dd0d9600
.1up.com	TRUE	/	TRUE	1760349104	opt_out_token	b5020186-8163-4bd2-8913-89b14c2a42b7
.adgrx.com	TRUE	/	TRUE	1728813404	ADGRX_COOP_CSRF_TOKEN	8QP0veJNI1ETXEONBxpu7LbD3iY=
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--826129056645775360	t
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--2100360830976	t
apps.pubmatic.com	FALSE	/	TRUE	1728816704	pub_coop_token	WbzCUn0KBq6mtwMTy4qtSSCP1rO9FTdMd203
.amgdgt.com	TRUE	/	TRUE	0	OO-ST-37758290176	nt
.acuityplatform.com	TRUE	/	TRUE	1763373111	OptOutCookie	true
.ipredictive.com	TRUE	/	TRUE	1763373111	cu	optout
.33across.com	TRUE	/	TRUE	1763373111	33x_nc	33Across+Optout
.tynt.com	TRUE	/	TRUE	1763373111	tyntOptOut	true
.adgrx.com	TRUE	/	TRUE	1763373111	ADGRX_OPTOUT	true
.everesttech.net	TRUE	/	TRUE	1763373111	optout	1
.demdex.net	TRUE	/	TRUE	1763373111	demdex	NOTARGET
.demdex.net	TRUE	/	TRUE	1763373111	dextp	NOTARGET
.bluecava.com	TRUE	/	TRUE	1763373111	daa-opt-out	1
.adform.net	TRUE	/	TRUE	1763373111	C	3
.alphonso.tv	TRUE	/	TRUE	0	alp_do_oos	y
.alphonso.tv	TRUE	/	TRUE	1763373112	OPTOUT	Y
.alphonso.tv	TRUE	/	TRUE	0	rd	https%3A%2F%2Foptout.aboutads.info
.alphonso.tv	TRUE	/	TRUE	0	action_id	4
.alphonso.tv	TRUE	/	TRUE	0	participant_id	768
.adsrvr.org	TRUE	/	TRUE	1763373121	TDID	00000000-0000-0000-0000-000000000000
.adsrvr.org	TRUE	/	TRUE	1763373121	TTDOptOut	1
.amazon-adsystem.com	TRUE	/	TRUE	1763373132	ad-privacy	1
.sitescout.com	TRUE	/	TRUE	1763373112	ssi	cookie-optout
.ad.gt	TRUE	/	TRUE	1763373112	au_adgt_optout	audigent-nai-optout
.audrte.com	TRUE	/	TRUE	1763373112	OPT-OUT	OPT-OUT!OPT-OUT!1728813111704
.ml314.com	TRUE	/	TRUE	1763373112	optout	1
.turn.com	TRUE	/	TRUE	1763373113	optOut	1
.amgdgt.com	TRUE	/	TRUE	1763373112	OO	OptOut
.app.link	TRUE	/	TRUE	1763373112	opt-out	true
.adhaven.com	TRUE	/	TRUE	1763373112	uid	4c_67c74b8a-c0a8-4de3-b7a8-18554974c4f1
choices.adhaven.com	FALSE	/	TRUE	1763373112	optout	1
.seadform.net	TRUE	/	TRUE	1763373112	C	3
.bidr.io	TRUE	/	TRUE	1762926712	bito	optout
.agkn.com	TRUE	/	TRUE	1763373112	aa	opt-out
.bidr.io	TRUE	/	TRUE	1728813712	checkForPermission	ok
.tidaltv.com	TRUE	/	TRUE	1763373112	opt-out	true
.bidr.io	TRUE	/	TRUE	1762926712	bitoIsSecure	ok
.arttrk.com	TRUE	/	TRUE	1760349113	barometric[cuid]	optout
.trkn.us	TRUE	/	TRUE	1760349113	barometric[cuid]	optout
.adxcel-ec2.com	TRUE	/	TRUE	1760349113	barometric[cuid]	optout
.clickagy.com	TRUE	/	TRUE	1763373113	coo	1
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--4630650394983268352	oo
.amgdgt.com	TRUE	/	TRUE	0	OO-ST-35382933225209856	oo
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--85402619805696	oo
beacon.lynx.cognitivlabs.com	FALSE	/	TRUE	1763373113	UID	00000000-0000-0000-0000-000000000000
.criteo.com	TRUE	/	TRUE	1763373113	optout	1
.pro-market.net	TRUE	/	TRUE	1763373113	optout	"0+0+0"
.dianomi.com	TRUE	/	TRUE	1763373113	dnt	1
.media6degrees.com	TRUE	/	TRUE	1763373113	orboptout	2-4
.hlserve.com	TRUE	/	TRUE	1763373113	oo	1
.shopzilla.com	TRUE	/	TRUE	1731405113	ad_retarget_opt_out	true
.ebay.com	TRUE	/	TRUE	1763373113	opt-out	true
.dotomi.com	TRUE	/	TRUE	1763373113	DotomiStatus	OPTOUT
.eyeota.net	TRUE	/	TRUE	1763373113	mako_uid	opt-out
.facebook.com	TRUE	/	TRUE	1763373113	oo	v1%7C1%3A1728813113
.ads.stickyadstv.com	TRUE	/	TRUE	1763373114	daa_opt_out	1
.fwmrm.net	TRUE	/	TRUE	1763373114	opt_out	"true"
.fwmrm.net	TRUE	/	TRUE	1763373114	daa_opt_out	"true"
.flashtalking.com	TRUE	/	TRUE	1763373114	flashtalkingad1	"optout=1"
.gumgum.com	TRUE	/	TRUE	1763373114	optout	1
.havasedge.com	TRUE	/	TRUE	1763373114	daa_optout	1
.casalemedia.com	TRUE	/	TRUE	1763373137	CMO	2
.flashtalking.com	TRUE	/	TRUE	1760349114	_D9J	5a9d9b397faf42b3912cec347680a932
.innovid.com	TRUE	/	TRUE	1763373114	uuid	-2
.adnxs.com	TRUE	/	TRUE	1763373133	uuid2	-1
.pxl.iqm.com	TRUE	/	TRUE	1763373114	iqm.iba.optout	1
.kargo.com	TRUE	/	TRUE	1763373115	ktcid	optout
.kargo.com	TRUE	/	TRUE	1763373115	ktctid	optout
.brand-display.com	TRUE	/	TRUE	1763373115	allowCookies	false
d.liadm.com	FALSE	/	TRUE	1760349115	tuuid	opt-out
.linkedin.com	TRUE	/	TRUE	1763373115	BizographicsOptOut	true
.pippio.com	TRUE	/	TRUE	1763373115	optout	*
.rlcdn.com	TRUE	/	TRUE	1763373115	optout	*
.crwdcntrl.net	TRUE	/	TRUE	1763373115	_cc_cc	optout
.vhfp.net	TRUE	/	TRUE	1763373116	tvoptout	1
.rubiconproject.com	TRUE	/	TRUE	1760349116	trp_optout	true
.rkdms.com	TRUE	/	TRUE	1763373116	opt-out	OPT_OUT
.microsoft.com	TRUE	/	TRUE	1763027516	TOptOut	1
.msn.com	TRUE	/	TRUE	1763027517	TOptOut	1
.bing.com	TRUE	/	TRUE	1763027516	TOptOut	1
.www.media.net	TRUE	/	TRUE	1730013116	mnet_optout	1
.postrelease.com	TRUE	/	TRUE	1763373116	opt_out	1
.live.com	TRUE	/	TRUE	1763027517	TOptOut	1
.media.net	TRUE	/	TRUE	1763373117	mnet_optout	1
.d.adroll.com	TRUE	/	TRUE	1763373117	__adroll	OPT_OUT
.adroll.com	TRUE	/	TRUE	1763373117	__adroll_shared	OPT_OUT
.openx.net	TRUE	/	TRUE	1763373117	OX_dnt	1
.steelhousemedia.com	TRUE	/	TRUE	1763373117	opt_out	1
.outbrain.com	TRUE	/	TRUE	1763373117	opout	true
.owneriq.net	TRUE	/	TRUE	1763373117	optout	optout
.pbbl.co	TRUE	/	TRUE	1763373118	ppid	OPT-OUT
.contextweb.com	TRUE	/	TRUE	1763373118	CWOptOutCookie	1
.quantserve.com	TRUE	/	TRUE	1763373118	qoo	OPT_OUT
.quantserve.com	TRUE	/	TRUE	1763373118	qor	nai_2010
.mediaforge.com	TRUE	/	TRUE	1763373118	opt-out	opt-out
.linksynergy.com	TRUE	/	TRUE	1763373118	opt-out	opt-out
.pubmatic.com	TRUE	/	TRUE	1763373118	optout	true
.w55c.net	TRUE	/	TRUE	1763373118	optout	1
ads.samba.tv	FALSE	/	TRUE	1763373119	samba_dnt	1
.sharethis.com	TRUE	/	TRUE	1763373119	st_optout	true
.semasio.net	TRUE	/	TRUE	1763373119	SEUNCY	OPTOUT
.sharethrough.com	TRUE	/	TRUE	1763373119	stx_opt_out	1
.simpli.fi	TRUE	/	TRUE	1763373119	opted_out	true
.sojern.com	TRUE	/	TRUE	1763373120	optout	"opt out"
.skimresources.com	TRUE	/	TRUE	1763373120	OPTOUT	1
.go.sonobi.com	TRUE	/	TRUE	1763373120	__uis	opt-out
.go.sonobi.com	TRUE	/	TRUE	0	HAPLB8G	s86140|ZwuYQ
.lijit.com	TRUE	/	TRUE	1763373121	tracking_optout	1
srv.stackadapt.com	FALSE	/	TRUE	1763373120	sa-optout	s%3Aj%3Atrue.rgqX3Hnfk9l1OnMzExBOTR6r68fDs%2BVU4YQ0WQX33LQ
.srv.stackadapt.com	TRUE	/	TRUE	1763373120	sa-optout	s%3Aj%3Atrue.rgqX3Hnfk9l1OnMzExBOTR6r68fDs%2BVU4YQ0WQX33LQ
srv.stackadapt.com	FALSE	/	TRUE	1760349120	sa-user-id-v2	s%3AdIw5DgNBWOlBLF0yBrE03AAAAAAAAAAA.dMdnG8P058Od%2B2yryw1jhBQdhuIqhLkPszjx8zJ%2BhDE
.srv.stackadapt.com	TRUE	/	TRUE	1760349120	sa-user-id-v2	s%3AdIw5DgNBWOlBLF0yBrE03AAAAAAAAAAA.dMdnG8P058Od%2B2yryw1jhBQdhuIqhLkPszjx8zJ%2BhDE
srv.stackadapt.com	FALSE	/	TRUE	1760349120	sa-user-id-v3	s%3AAQAKIFPeVrO5ufP-xcc9f_0yLhGIqW-luevrIu4BcutOB01hEMABGAQgnLCuuAYwAToE5aapQEIEtbeMZUgB.oqfoQSP7gaw%2BR6Gd%2Bq337cILdb0Xh2RVtlUYO3YYuxQ
.srv.stackadapt.com	TRUE	/	TRUE	1760349120	sa-user-id-v3	s%3AAQAKIFPeVrO5ufP-xcc9f_0yLhGIqW-luevrIu4BcutOB01hEMABGAQgnLCuuAYwAToE5aapQEIEtbeMZUgB.oqfoQSP7gaw%2BR6Gd%2Bq337cILdb0Xh2RVtlUYO3YYuxQ
www.swpsvc.com	FALSE	/	TRUE	1763373120	swoop-nai-optout	1
.taboola.com	TRUE	/	TRUE	1763373121	DNT	1
.tapad.com	TRUE	/	TRUE	1763373121	TapAd_DID	OptedOut
.tapad.com	TRUE	/	TRUE	1763373121	TapAd_TS	0
.tapad.com	TRUE	/	TRUE	1763373121	ID	OPT_OUT
.redirectingat.com	TRUE	/	TRUE	1763373121	OPTOUT	1
.thrtle.com	TRUE	/	TRUE	1763373121	optout	1
.3lift.com	TRUE	/	TRUE	1736589121	tluid	-1
.3lift.com	TRUE	/	TRUE	1763373121	optout	1
.twitter.com	TRUE	/	TRUE	1763373121	daa	1
.undertone.com	TRUE	/	TRUE	1760349121	UTOPTOUT	OPTOUT
.mxptint.net	TRUE	/	TRUE	1763373122	mxpim	optout
.adviva.net	TRUE	/	TRUE	1763373122	ADVIVA	NOTRACK
.specificclick.net	TRUE	/	TRUE	1763373122	ADVIVA	NOTRACK
.specificmedia.com	TRUE	/	TRUE	1763373122	ADVIVA	NOTRACK
.cdnwidget.com	TRUE	/	TRUE	1763373123	bxgraphOptOut	1
.vindicosuite.com	TRUE	/	TRUE	1763373123	ADVIVA	NOTRACK
.adtech.de	TRUE	/	TRUE	1763373123	OptOut	we will not set any more cookies
.adtech.de	TRUE	/	TRUE	1763373123	JEB2	NOID
.adtechus.com	TRUE	/	TRUE	1763373126	OptOut	we will not set any more cookies
.adtechus.com	TRUE	/	TRUE	1763373126	JEB2	NOID
.nexage.com	TRUE	/	TRUE	1763373127	ACID	optout!
.yieldmo.com	TRUE	/	TRUE	1760349128	OPTOUT	1
.disqus.com	TRUE	/	TRUE	1763373128	disqus_tracking_optout	1
.ugo.com	TRUE	/	TRUE	1760349128	opt_out	1
.pcmag.com	TRUE	/	TRUE	1760349128	opt_out	1
.extremetech.com	TRUE	/	TRUE	1760349129	opt_out	1
.techbargains.com	TRUE	/	TRUE	1760349129	opt_out	1
.ziffdavis.com	TRUE	/	TRUE	1760349129	opt_out	1
.zdbb.net	TRUE	/	TRUE	1760349130	opt_out	1
.dowjones.com	TRUE	/	FALSE	0	s_ppv	__Cookie%2520Notice%2520-%2520Dow%2520Jones%2C100%2C72%2C5606
.ign.com	TRUE	/	TRUE	1760349130	opt_out	1
.askmen.com	TRUE	/	TRUE	1760349130	opt_out	1
.1up.com	TRUE	/	TRUE	1760349130	opt_out	1
.dowjones.com	TRUE	/	FALSE	1763373131	_ga_NK1NREK7W3	GS1.1.1728812849.1.1.1728813130.57.0.0
.wsj.com	TRUE	/	FALSE	1728816731	usr_prof_v2	eyJpYyI6M30%3D
.wsj.com	TRUE	/	FALSE	1760349131	utag_main	v_id:0192854643f30014b5a6a0d056fd05075001406d00bd0$_sn:1$_se:2$_ss:0$_st:1728814931755$ses_id:1728812827636%3Bexp-session$_pn:2%3Bexp-session$_prevpage:WSJ_Home_US%20Home%20Page%3Bexp-1728816731762$vapi_domain:wsj.com
.wsj.com	TRUE	/	TRUE	0	_dj_id.9183	.1728812830.1.1728813132..40995e69-00ab-4eea-bf14-04643f064986..c45f6f5c-da67-4003-9798-6e4d1e10e415.1728812830440.2
.wsj.com	TRUE	/	FALSE	1762999829	_scid_r	L5stkXfdhfLo5OSZtA1XWlIg6RsJUStuf_VkmQ
.wsj.com	TRUE	/	TRUE	1736589131	_rdt_uuid	1728812831526.838964b9-c61d-423e-b74b-d770bf8f3c7a
.wsj.com	TRUE	/	TRUE	1763373132	_ncg_sp_id.5378	.1728812831.1.1728813132.1728812831.1d5c36f6-6220-44c6-88d4-4d9ddf5bc10e
www.wsj.com	FALSE	/	FALSE	1728813432	dicbo_id	%7B%22dicbo_fetch%22%3A1728813132007%7D
.wsj.com	TRUE	/	TRUE	1762508825	__gads	ID=359df937f34d4060:T=1728812825:RT=1728813131:S=ALNI_MaRBAzp2W-VP1O5Nm8QdbqjIEac3A
.wsj.com	TRUE	/	TRUE	1744364825	__eoi	ID=58774180a6f8d65d:T=1728812825:RT=1728813131:S=AA-AfjY5JetI23fTmvCup_WLPSXr
.wsj.com	TRUE	/	FALSE	1728899532	_uetsid	1eae2380894811efbd1d4dd3eccbbf1b
.wsj.com	TRUE	/	FALSE	1762509132	_uetvid	1eae50b0894811efa21769ea5406a6f1
.ml314.com	TRUE	/	TRUE	1728813148	u	aHR0cHM6Ly93d3cud3NqLmNvbS8%3D
.wsj.com	TRUE	/	FALSE	1760349133	_pin_unauth	dWlkPU5qVTRNalpsTXpZdE1tWm1aaTAwTkdNd0xXSm1abU10TTJFMU1qWmtaVEF5TmpWaw
.ct.pinterest.com	TRUE	/	TRUE	1760349134	_pinterest_ct_ua	"TWc9PSZSR3Ria1U0aHV5d1VvM3VlQTVITlozcmR0dXBiT0hYa1U1ZmlIOXhmbGF1STk2cWhMd0JkVnBwdWFkNGMzT0ExNnE3QzFCR2Q2NHVzN3FGQklHd0E2MVpvOXMyem0ySVpnUlNPVG1OUGR3ND0mWGkvVkM1aHR1YTJTMXdYNGxDVlhGOHhiemQ0PQ=="
optout.aboutads.info	FALSE	/	FALSE	1728813195	_gat	1
.wsj.com	TRUE	/	FALSE	0	s_tp	9536
.googleadservices.com	TRUE	/	TRUE	1736589137	ar_debug	1
.wsj.com	TRUE	/	FALSE	0	s_ppv	WSJ_Home_US%2520Home%2520Page%2C100%2C9%2C9536
.wsj.com	TRUE	/	FALSE	1763373138	_ga_K2H7B9JRSS	GS1.1.1728812830.1.1.1728813137.54.0.0
.doubleclick.net	TRUE	/	TRUE	1728816738	DSID	NO_DATA
.twitter.com	TRUE	/	TRUE	1763373138	guest_id	v1%3A172881313827798738
.wsj.com	TRUE	/	TRUE	1760349144	datadome	0~S7KauEziNGqZ6o400ywdIKBXKNXkWMnv~LLQpMe6663vcOUMxfruQwWCDBkqmVXEk3om4j0ZcQni2iZMhosFmIh4mksbberVttjYFPDRG9dPoAgMRN2rEkKSw_gJ8C
widgets.outbrain.com	FALSE	/nanoWidget/externals/cookie	TRUE	1728816434	thirdparty	yes
.doubleclick.net	TRUE	/ads/preferences	TRUE	1728814751	pm_sess	ACi0TChl6wOWCEEl4iFL0Bo8Q7hoL6zUcYpIxZ7nw6Ep6x4QGMjFtXjH3MQiIQgKu0C4hya8KfEw
.google.com	TRUE	/ads/preferences	TRUE	1728814759	pm_sess	ACi0TCgx1T5Xh0t3caKDcRU5Fb4IUxFURv1miXP51zMQxk92svk34ttouWMRto19N7FE5wfc0XVG
.doubleclick.net	TRUE	/ads/preferences	TRUE	1728814878	pm_sess_2500685038	ACi0TCite_begGFw5h7ZfZhVoCYjMkHysXFEgkvvwMQkta8B7cTPgv2bfT5WoBZcvVV1Y8Xwzqkk
.doubleclick.net	TRUE	/ads/preferences	TRUE	1728814880	pm_sess_3267287791	ACi0TCiPmA0Qb_wKWn5iChFXrrXitE-2-_bA3tpAl4FKcLGvnxUmcudOyFahBdXb45OWInem_iPZ
sc-static.net	FALSE	/scevent.min.js	TRUE	1728899231	X-AB	cc8f398e6c2d4b84b15908c5e6ccf9a3
www.google.com	FALSE	/recaptcha	TRUE	1744364875	_GRECAPTCHA	09AGteOyrzuJhWVVquUyfzP-5VpaQeh19nr_9Q2_Tk-XjuOaKMr1Uhj4CqfJlDA8RXPAcirB5Qc-uRBqznkFsycnw
.google.com	TRUE	/anonymous	TRUE	1728814759	pm_sess	ACi0TCgx1T5Xh0t3caKDcRU5Fb4IUxFURv1miXP51zMQxk92svk34ttouWMRto19N7FE5wfc0XVG
.pinterest.com	TRUE	/adchoices	TRUE	1763373118	daa	1
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess-601454968	ACi0TCite_begGFw5h7ZfZhVoCYjMkHysXFEgkvvwMQkta8B7cTPgv2bfT5WoBZcvVV1Y8Xwzqkk
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess-601454968	ACi0TCite_begGFw5h7ZfZhVoCYjMkHysXFEgkvvwMQkta8B7cTPgv2bfT5WoBZcvVV1Y8Xwzqkk
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess235733292	ACi0TCiPmA0Qb_wKWn5iChFXrrXitE-2-_bA3tpAl4FKcLGvnxUmcudOyFahBdXb45OWInem_iPZ
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess235733292	ACi0TCiPmA0Qb_wKWn5iChFXrrXitE-2-_bA3tpAl4FKcLGvnxUmcudOyFahBdXb45OWInem_iPZ
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess69471863	ACi0TCiPmA0Qb_wKWn5iChFXrrXitE-2-_bA3tpAl4FKcLGvnxUmcudOyFahBdXb45OWInem_iPZ
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess69471863	ACi0TCiPmA0Qb_wKWn5iChFXrrXitE-2-_bA3tpAl4FKcLGvnxUmcudOyFahBdXb45OWInem_iPZ
.ccgateway.net	TRUE	/privacy	TRUE	1760349115	ccoptout	1
optout.crwdcntrl.net	FALSE	/optout	TRUE	0	naiToken	1856605534
.smartadserver.com	TRUE	/api	TRUE	1763027180	pid	927343672471923460
e.chicoryapp.com	FALSE	/api	TRUE	1763373112	chicory-opt-out	1
.ipromote.com	TRUE	/ad	TRUE	1728816703	edaa	14831179
.ipromote.com	TRUE	/ad	TRUE	1763373115	optout	1
i.liadm.com	FALSE	/s	TRUE	1731404840	_li_ss	ChAKBgjSARCNGQoGCPUBEI0Z
.wsj.com	TRUE	/	FALSE	1763372823	ab_uuid	e698b523-205f-4877-a131-a39b54f6e986
www.wsj.com	FALSE	/	FALSE	1728899224	_lr_geo_location_state	ON
www.wsj.com	FALSE	/	FALSE	1728899224	_lr_geo_location	CA
.wsj.com	TRUE	/	FALSE	1760348825	_pubcid	a67c0b8b-c7d6-4836-879a-9e9b2b4cd1bf
.wsj.com	TRUE	/	FALSE	1760348825	_pubcid_cst	DCwOLBEsaQ%3D%3D
www.wsj.com	FALSE	/	FALSE	1728816425	_lr_retry_request	true
www.wsj.com	FALSE	/	FALSE	1731404825	_lr_env_src_ats	false
.wsj.com	TRUE	/	TRUE	1760348825	_sp_su	false
.wsj.com	TRUE	/	TRUE	1762508825	__gpi	UID=00000f3d2291fbe8:T=1728812825:RT=1728812825:S=ALNI_MY94_uw1MC63PIpbdRTXdeOIUs4Qw
.wsj.com	TRUE	/	TRUE	1762944731	_pcid	%7B%22browserId%22%3A%22m27eir6sbqj5xisy%22%7D
.wsj.com	TRUE	/	TRUE	1762944731	cX_P	m27eir6sbqj5xisy
.wsj.com	TRUE	/	TRUE	1762944731	_pctx	%7Bu%7DN4IgrgzgpgThIC4B2YA2qA05owMoBcBDfSREQpAeyRCwgEt8oBJAEzIE4AmHgZgEYAHADZ%2BvQQFYuAFhEcADPJABfIA
.wsj.com	TRUE	/	FALSE	1760348827	_sharedid	ff2da8d5-07c1-4517-b4a2-42c707f3eb71
.wsj.com	TRUE	/	FALSE	1760348827	_sharedid_cst	TyylLI8srA%3D%3D
.wsj.com	TRUE	/	FALSE	0	AMCVS_CB68E4BA55144CAA0A4C98A5%40AdobeOrg	1
.wsj.com	TRUE	/	TRUE	1760348828	_ncg_domain_id_	86a029f8-abc9-4f2b-9e64-997ce624a977.1.1728812827.1760348827
.rubiconproject.com	TRUE	/	TRUE	1760348852	khaos	M27EIROI-1M-BHFU
.casalemedia.com	TRUE	/	TRUE	1760348837	receive-cookie-deprecation	1
.adnxs.com	TRUE	/	TRUE	1736588837	XANDR_PANID	108Y_aclShCiVutlr6IXqycXZYXZxt_vjDYglnKBqthkf_E9CbY4cwDhvWvQrGfFQ4xBByT7gcTeBwql8jo7DofWfzkHQAlTdXqECCBpNOM.
.adnxs.com	TRUE	/	TRUE	1763372837	receive-cookie-deprecation	1
.newscgp.com	TRUE	/	TRUE	1760348828	_ncg_g_id_	d57b9a08-96d0-4e2d-8414-8e111db5d2e6.3.1728812828.1760348827
.wsj.com	TRUE	/	FALSE	0	s_cc	true
.cxense.com	TRUE	/	TRUE	1760349136	gckp	cx:2rzv1q65d68992brh88t2biq6b:13h6adpyjwyoj
.wsj.com	TRUE	/	TRUE	1760348828	_ncg_g_id_	d57b9a08-96d0-4e2d-8414-8e111db5d2e6.3.1728812828.1760348827
.doubleclick.net	TRUE	/	TRUE	1731405134	ar_debug	1
.doubleclick.net	TRUE	/	TRUE	1744365138	receive-cookie-deprecation	1
.wsj.com	TRUE	/	TRUE	1728814931	_dj_ses.9183	*
.everesttech.net	TRUE	/	TRUE	1760349111	everest_g_v2	g_surferid~ZwuXHgAAALv1AwN-
www.wsj.com	FALSE	/	FALSE	1762509132	_scor_uid	9bc2a6f06cf44423b678ac0100b417da
.wsj.com	TRUE	/	FALSE	1763373132	_ga	GA1.1.719152069.1728812831
.dpm.demdex.net	TRUE	/	TRUE	1744365003	dpm	07470556378818992140185600760860863066
