# Netscape HTTP Cookie File
# http://curl.haxx.se/rfc/cookie_spec.html
# This is a generated file!  Do not edit.

widgets.outbrain.com	FALSE	/nanoWidget/externals/cookie	TRUE	1728741477	thirdparty	yes
.mfadsrvr.com	TRUE	/	TRUE	1760273876	tuuid	1e300a56-874a-4fee-8d74-6e4f8406518b
.mfadsrvr.com	TRUE	/	TRUE	1760273876	c	1728737875
.mfadsrvr.com	TRUE	/	TRUE	1760273876	tuuid_lu	1728737875
.rfihub.com	TRUE	/	TRUE	1762433877	eud	H4sIAAAAAAAA_1XMsQ2AMAxEUSHRUmWOoOQMtsM2JA4DUVJSMiIVNCAon77uzqaLAhUSHRTA0X6spKuTAJQ8YvEhIfuBOPlcYvSz2V14qdVsekYy9sTgW5t7n4RFsP9NF6jS_Hh6AAAA
.rfihub.com	TRUE	/	TRUE	0	euds	H4sIAAAAAAAA_w3JwRHAIAgEwE_aISOHcppugmghqTw-d_a7WIAZDVvKQEg1HxJTVd7MM77XynyU6DR2ttscfvQD7_c_5ToAAAA
.contextweb.com	TRUE	/	TRUE	1731329877	ccpa	1---
.contextweb.com	TRUE	/	TRUE	1760273877	pb_rtb_ev	3-1u5j|88e.0.1|4is.0|8jE.0.1
.mfadsrvr.com	TRUE	/	TRUE	1760273877	ssh	!outbrain=1728737877!google=1728737875
.openx.net	TRUE	/	TRUE	1730033877	pd	v2|1728737843.17.17|iKvPvMgakWgy.bwuYhEg2f8.wvwVmmvJeSwI
.media6degrees.com	TRUE	/	TRUE	1744289878	clid	2sl8uom01171gqqut7lt8236000000017y011501a01
.media6degrees.com	TRUE	/	TRUE	1744289878	acs	012020k1sl8uomxzt10
.analytics.yahoo.com	TRUE	/	TRUE	1760273878	IDSYNC	"18yl~2l7o:195n~2l7o"
.undertone.com	TRUE	/	TRUE	1760273981	UTID	a5e75e41b1d246298aab4e6ed77a52b2
.undertone.com	TRUE	/	TRUE	1760273981	UTID_ENC	9tl6thojgw155k1gvt6tv6hte
.undertone.com	TRUE	/	TRUE	1760294831	UID_EXT_46	9d78a17c-5d6e-463f-bffb-329be799122b
.undertone.com	TRUE	/	TRUE	1760294834	UID_EXT_47	M265VGPT-23-9XVM
.undertone.com	TRUE	/	TRUE	1760294831	UID_EXT_39	ffd10b53-9c74-095e-14b2-726748098bce
.undertone.com	TRUE	/	TRUE	1760294831	UID_EXT_56	y-ukj4ShhE2uFYIPNkaXIE.FdAWTYOevVBVlcJe2M-~A
.mediago.io	TRUE	/	TRUE	1760273879	__mguid_	09993ab8fc638bf825vn2f00m265wcdy
.im-apps.net	TRUE	/	TRUE	1763297879	imid_secure	SijlnU3rS3iVPHxcDq6kUQ
.im-apps.net	TRUE	/	TRUE	1763297879	imid_created_secure	1728737878
.iqzone.com	TRUE	/	TRUE	1729947479	iq_r_key	277|264
.id5-sync.com	TRUE	/	TRUE	1736513880	id5	8689054c-e4e2-70dc-b125-cdd74bdddefa#1728737838039#6
.ads.stickyadstv.com	TRUE	/	TRUE	1733921880	uid-bp-951	218024638337441912
.1rx.io	TRUE	/	TRUE	1760273880	_rxuuid	%7B%22rx_uuid%22%3A%22RX-7822bd22-183b-4681-ab88-82112f80dc24-005%22%7D
.primis.tech	TRUE	/	TRUE	1730897880	csuuid	670a7257cfdd2
.ads.stickyadstv.com	TRUE	/	TRUE	1733921880	uid-bp-41396	4180307274074489401211
.smaato.net	TRUE	/	TRUE	1730552281	SCMsas	ea9b0fd860
.pxl.iqm.com	TRUE	/	TRUE	1731329882	outbrain	MTcyOTk0NzQ4MjIzMA==
.intentiq.com	TRUE	/	TRUE	1763297882	intentIQ	BBCSo9l918
.intentiq.com	TRUE	/	TRUE	1763297882	IQver	1.9
.undertone.com	TRUE	/	TRUE	1760294834	UID_EXT_53	3154759C-0D94-46AE-A547-58B34421DD31
.intentiq.com	TRUE	/	TRUE	1763297882	IQPData	622056808#1728737882527#0#1728737882527
.intentiq.com	TRUE	/	TRUE	1763297882	intentIQCDate	1728737882528
.intentiq.com	TRUE	/	TRUE	1763297882	ASDT	0
.intentiq.com	TRUE	/	TRUE	1763297882	CSDT	UEQ6MTUxMDZfMCZVUXpmeWoz
.w55c.net	TRUE	/	TRUE	1731329885	matchtriplelift	5
.admanmedia.com	TRUE	/	TRUE	1729945556	ac_r	CS159|CS26
.w55c.net	TRUE	/	TRUE	1731329885	matchfreewheel	5
.ads.stickyadstv.com	TRUE	/	TRUE	1733921884	uid-bp-23329	0NTyj64U1SZBGr5
.ads.stickyadstv.com	TRUE	/	TRUE	1733921885	uid-bp-41414	3154759C-0D94-46AE-A547-58B34421DD31
s2s.t13.io	FALSE	/	TRUE	1736513885	uids	eyJ0ZW1wVUlEcyI6eyJydWJpY29uIjp7InVpZCI6Ik0yNjVWR1BULTIzLTlYVk0iLCJleHBpcmVzIjoiMjAyNC0xMC0yNlQxMjo1ODowNS40MzE5NTk1MTlaIn19fQ==
.ads.yieldmo.com	TRUE	/	TRUE	1760273886	re_sync	c%3D1201352%7Ct%3D1201352%7Cpub%3D1201352%7Cdv360%3D1201352%7Can%3D1201352
.undertone.com	TRUE	/	TRUE	1760294838	UID_EXT_54	5d94d1d3-a83f-4b63-b122-30a4cd87d9ad-670a7233-5553
.ads.stickyadstv.com	TRUE	/	TRUE	0	pxId	11327
.ads.yieldmo.com	TRUE	/	TRUE	1760273887	ptran	218024638337441912
.ads.yieldmo.com	TRUE	/	TRUE	1760273887	ptrt	9d78a17c-5d6e-463f-bffb-329be799122b
.ads.yieldmo.com	TRUE	/	TRUE	1760273887	ptrpub	3154759C-0D94-46AE-A547-58B34421DD31
.ads.stickyadstv.com	TRUE	/	TRUE	1733921888	uid-bp-25746	3446a6cf-f0ea-43a9-9be3-c3f5f04820b7
.360yield.com	TRUE	/	TRUE	1736513888	um	!55,PG4x3Cy4P45Nlnr-C6T4nw4twDJkrrnPN2C9ypFJqWRu25GI1MbbYS0,1736513868!313,JKa01g0IeLq1xERPdk-33.V28x8B0Pg3Ma5oiiqoCVcr5SyEyGauhqUyaJbUG8Gy7gZw36CL8BO-kUEU,1736513888
.360yield.com	TRUE	/	TRUE	1736513888	umeh	!55,0,1790945868,-1!313,0,1790945888,-1
.ads.stickyadstv.com	TRUE	/	TRUE	1733921889	uid-bp-20721	b6f15a18-4b0c-41a7-bf06-44d83f088970
.ads.stickyadstv.com	TRUE	/	TRUE	1733921889	uid-bp-25522	5d94d1d3-a83f-4b63-b122-30a4cd87d9ad-670a7233-5553
.id5-sync.com	TRUE	/	TRUE	1736513889	3pi	2#1728737840315#1136312094#218024638337441912|164#1728737879558#-1542834792|1221#1728737888811#1591187032|264#1728737841334#-895229302#9d78a17c-5d6e-463f-bffb-329be799122b|136#1728737883912#482661705|104#1728737887836#-969598713#00cef7a4-dd51-46e7-b863-fa0827136fac|108#1728737840921#-1926414368|429#1728737841800#1636474326#3154759C-0D94-46AE-A547-58B34421DD31|112#1728737880555#-1600903668#636C2B40F0A44A7C|434#1728737881179#-1991982660|822#1728737887472#508052466|441#1728737843342#-1848210096#u_ef2accf8-88c4-4993-aa97-a4c30508c4d7|826#1728737888811#-1895195663#5d94d1d3-a83f-4b63-b122-30a4cd87d9ad-670a7233-5553|987#1728737884536#693223871|124#1728737888456#-996205383
.sitescout.com	TRUE	/	TRUE	1731329890	_ssuma	eyI0NSI6MTcyODczNzg0Nzc4MSwiNTgiOjE3Mjg3Mzc4NDQxODIsIjU5IjoxNzI4NzM3ODg5MDcwLCIxNyI6MTcyODczNzg2MDU3MywiMzkiOjE3Mjg3Mzc4NzcyMjcsIjciOjE3Mjg3Mzc4NzcyMjcsIjgwIjoxNzI4NzM3ODc3MjI3LCIxMCI6MTcyODczNzg4ODY1M30
.ads.stickyadstv.com	TRUE	/	TRUE	1733921890	uid-bp-27649	8e2102f1e7f9e3ba7f9c8928eaa87396
.adgrx.com	TRUE	/	TRUE	1728824290	ADGRX_CM_FREEWHEEL_BRIDGED	1
.ads.stickyadstv.com	TRUE	/	TRUE	1733921890	uid-bp-22945	86d7d70c-8899-11ef-93e9-b21282410a58
.ads.stickyadstv.com	TRUE	/	TRUE	1733921890	uid-bp-617	4007060044115460960
.ads.stickyadstv.com	TRUE	/	TRUE	1731329891	uid-bp-41466	8d62e3bb-2544-06d4-15bb-adb53efe6911
.ads.stickyadstv.com	TRUE	/	TRUE	1728824292	uid-bp-26865	44CDE82A86354042806D27E967E92D4C
.smaato.net	TRUE	/	TRUE	1730552293	SCMo	ea9b0fd860
.eyeota.net	TRUE	/	TRUE	1728738493	SERVERID	23561~DM
elb.the-ozone-project.com	FALSE	/	TRUE	1736513893	ozone_uid	2nL25A2BhyWLCov5ahtig3J2IQN
.ads.stickyadstv.com	TRUE	/	TRUE	1731329893	uid-bp-171	4014361226339418908
.smartadserver.com	TRUE	/	TRUE	1760273894	csync	68:5d94d1d3-a83f-4b63-b122-30a4cd87d9ad-670a7233-5553|75:9d78a17c-5d6e-463f-bffb-329be799122b|113:RX-7822bd22-183b-4681-ab88-82112f80dc24-005|127:AAFp1k7OFOQAABXirme9DQ|133:ea9b0fd860|147:cc493752-1204-4525-a078-0fec5b44aca8|154:c1b02aca-bd4b-4274-b761-4d32eb67fe55
.deepintent.com	TRUE	/	TRUE	1763297894	CDIPARTNERS	%7B%221%22%3A%2220241012%22%2C%22113%22%3A%2220241012%22%2C%22147%22%3A%2220241012%22%2C%22108%22%3A%2220241012%22%2C%22132%22%3A%2220241012%22%7D
.adhaven.com	TRUE	/	TRUE	1763297895	uid	4c_b69320e0-e4f3-4e81-9154-8f6f0182323c
.ads.stickyadstv.com	TRUE	/	TRUE	1733921894	uid-bp-37921	di_6030a825331d471fa44a5
.ads.stickyadstv.com	TRUE	/	TRUE	1733921894	uid-bp-36433	4c_b69320e0-e4f3-4e81-9154-8f6f0182323c
.server.cpmstar.com	TRUE	/	TRUE	1762437496	USER_ID	%25%b9%99%a8%14%c4%a7%17%86%e8%b0%7e%1en%91
.ads.stickyadstv.com	TRUE	/	TRUE	1733921896	uid-bp-838	00cef7a4-dd51-46e7-b863-fa0827136fac
.dailymail.co.uk	TRUE	/	FALSE	1762433896	cto_bundle	ECo7V19MUEozeFc5MGNRQ2h3RFlDWnJybmslMkJuQzRmSSUyRlJ3WGRmV2F0aHVHMmtrWiUyRmRBU2xTUTZySmFPOVkxYVU1V28xSThUV2RiY0RxWTQ2WjE4UGV6MnRSJTJGNkJNem5tZm1xb1doaDUwYWtDc3RDSDZFYUp1Rkg3JTJGNjEzT0lVWGFpRDNXY0pYb1N1Z2lNOWVmN3FaUnpBS1Z4UXY0MWJ6Wll2WTRDRkNuc0JxakhCT0xhZjUxeVh5ZDNHUTZwSmt3MWhPclRLV1hTenhzb0MlMkZPVXFjOHZKdXhRJTNEJTNE
.www.dailymail.co.uk	TRUE	/	FALSE	1762433896	cto_bundle	ECo7V19MUEozeFc5MGNRQ2h3RFlDWnJybmslMkJuQzRmSSUyRlJ3WGRmV2F0aHVHMmtrWiUyRmRBU2xTUTZySmFPOVkxYVU1V28xSThUV2RiY0RxWTQ2WjE4UGV6MnRSJTJGNkJNem5tZm1xb1doaDUwYWtDc3RDSDZFYUp1Rkg3JTJGNjEzT0lVWGFpRDNXY0pYb1N1Z2lNOWVmN3FaUnpBS1Z4UXY0MWJ6Wll2WTRDRkNuc0JxakhCT0xhZjUxeVh5ZDNHUTZwSmt3MWhPclRLV1hTenhzb0MlMkZPVXFjOHZKdXhRJTNEJTNE
.the-ozone-project.com	TRUE	/	TRUE	1736513899	uids	eyJ0ZW1wVUlEcyI6eyJhZGZvcm0iOnsidWlkIjoiNDAwNzA2MDA0NDExNTQ2MDk2MCIsImV4cGlyZXMiOiIyMDI0LTEwLTI2VDEyOjU4OjE3LjY5MzkwNzQwMloifSwiYWRueHMiOnsidWlkIjoiMjE4MDI0NjM4MzM3NDQxOTEyIiwiZXhwaXJlcyI6IjIwMjQtMTAtMjZUMTI6NTg6MTguODMyOTY0NTIxWiJ9LCJiZWVzd2F4Ijp7InVpZCI6IkFBRnAxazdPRk9RQUFCWGlybWU5RFEiLCJleHBpcmVzIjoiMjAyNC0xMC0yNlQxMjo1ODoxNS4yMjczNTExNzdaIn0sImdyaWQiOnsidWlkIjoiMDBjZWY3YTQtZGQ1MS00NmU3LWI4NjMtZmEwODI3MTM2ZmFjIiwiZXhwaXJlcyI6IjIwMjQtMTAtMjZUMTI6NTc6MjkuNzQzNDg2MDU1WiJ9LCJpeCI6eyJ1aWQiOiJad3B5TWRITTZNY0FBQ0xaQUExdWRnQUFcdTAwMjYzNDQ3IiwiZXhwaXJlcyI6IjIwMjQtMTAtMjZUMTI6NTg6MTQuNjcwNjM5MjkyWiJ9LCJvcGVueCI6eyJ1aWQiOiI4ZDYyZTNiYi0yNTQ0LTA2ZDQtMTViYi1hZGI1M2VmZTY5MTEiLCJleHBpcmVzIjoiMjAyNC0xMC0yNlQxMjo1ODoxNi4yMDU1OTg5MzRaIn0sInB1Ym1hdGljIjp7InVpZCI6IjMxNTQ3NTlDLTBEOTQtNDZBRS1BNTQ3LTU4QjM0NDIxREQzMSIsImV4cGlyZXMiOiIyMDI0LTEwLTI2VDEyOjU3OjM3LjEwNTAzNzUxOFoifSwicnViaWNvbiI6eyJ1aWQiOiJNMjY1VkdQVC0yMy05WFZNIiwiZXhwaXJlcyI6IjIwMjQtMTAtMjZUMTI6NTg6MTYuNzY5ODEzNjgyWiJ9LCJzbWFydCI6eyJ1aWQiOiI0MTc3Mzk4NjIyODE5NzMxODgyIiwiZXhwaXJlcyI6IjIwMjQtMTAtMjZUMTI6NTg6MTQuMDE0ODIzNjYyWiJ9LCJzb3ZybiI6eyJ1aWQiOiJKZV9KQVBaSEcwSXdSQzBxVFdXaTd1MXMiLCJleHBpcmVzIjoiMjAyNC0xMC0yNlQxMjo1ODoxOC4yNTg4NzMwMjdaIn0sInRyaXBsZWxpZnQiOnsidWlkIjoiNDE4MDMwNzI3NDA3NDQ4OTQwMTIxMSIsImV4cGlyZXMiOiIyMDI0LTEwLTI2VDEyOjU3OjMwLjA0NjU3OTE5OVoifSwidHRkIjp7InVpZCI6IjlkNzhhMTdjLTVkNmUtNDYzZi1iZmZiLTMyOWJlNzk5MTIyYiIsImV4cGlyZXMiOiIyMDI0LTEwLTI2VDEyOjU4OjEzLjMzNzg0MTQ2OFoifSwieWllbGRtbyI6eyJ1aWQiOiJWZXpBSlpaQ0VBWnoxMHpUUVFUaCIsImV4cGlyZXMiOiIyMDI0LTEwLTI2VDEyOjU4OjE1Ljc4MTE1ODI3OFoifX0sImJkYXkiOiIyMDI0LTEwLTEyVDEyOjU3OjI5Ljc0MzQ4MjQyOFoifQ==
.bidswitch.net	TRUE	/	TRUE	1728738227	custom_data	J-N5h19CMSUyQmZ3clFuZFFzazUwZWJWT3NSR1A2UnNDJTJCczA4OEo3SnJBa2k1cVRZayUzRA
.tribalfusion.com	TRUE	/	TRUE	1736513928	ANON_ID	adnMvfuyTYEBErv6XsomjFQ3qbrDveZcukOKcb4UmbC49rLAOQcEVYSXpyC0S3Pi82ZaQyqT2bBlZdepJ903K49swhX0tPmqvQBXm3XKEcbCyAT4uxqLcYT3W2iqUf6uTlmfRwTwCLXJdRcO3LF6oMQZa1JS
.mookie1.com	TRUE	/	TRUE	1762865928	id	10605695650083510071
.mookie1.com	TRUE	/	TRUE	1762865928	mdata	1|10605695650083510071|1728737927687
.mookie1.com	TRUE	/	TRUE	1762865928	ov	53c1be0e7d39262bdca0ba63df8c0026
optout.networkadvertising.org	FALSE	/	FALSE	1763297938	_ga	GA1.1.829237123.1728737938
optout.networkadvertising.org	FALSE	/	FALSE	1728824337	_gid	GA1.1.890271177.1728737938
optout.networkadvertising.org	FALSE	/	FALSE	0		nai_first_party_cookie_test
prod.naicookietest.com	FALSE	/	TRUE	0	nai_third_party_cookie_test	55777
prod.naicookietest.com	FALSE	/	TRUE	1729342740	AWSALBCORS	LnhZONOluOYhHBhkZpe/HVL0/QYkKY9A2Mg1X8zetPkYloRoXaPdLCwoAX8Qxko0gFQk+/7yfHjtZUeZtujYEbrszyiWtbgifHs0nvozg5x/lr7o/eoml4Lq0boE
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--7926335344172072960	t
.amgdgt.com	TRUE	/	TRUE	0	OO-ST-13345483544	nt
.amgdgt.com	TRUE	/	TRUE	0	OO-ST-907604677623808	nt
.google.com	TRUE	/	TRUE	1744549145	NID	518=fWhldDTcRTRIejOcvnm0qpL7qrgnsgzL90tUEPZaMtCwZHd-9u4ZGKbkGVTeIiv-EqRdRkB1N8mglquQp_0VClh02T8mGdSca2svPlXTISFHyJBI5ea8R69VxYaRyBR1YQR5Z--gLgSDfpY1JscrPXrue3U2bhP_6pqYXRAVglmcv7BcVQ
.springserve.com	TRUE	/	TRUE	1763297978	ssid	dnt
.rubiconproject.com	TRUE	/	TRUE	1728741545	EVFaLCzaFu	1
.google.ca	TRUE	/	TRUE	1744549145	NID	518=Wzy4NyDe0mOJN_UKn_vJYydHbuoQbUOyPCOnJXF08TVPYQX8CMeT7rwKrWF9h_V0uh6M7RdqJjbuLD0ZBuQWnv1c7ioSYwJRga-wwZ1l0z2K5aicUOytpIjmSlbNm0b04lGsR8Nr4slO2_q4hWV_m472ISaRjFEdRqV-FAeF2gMunPL5qw
.amazon-adsystem.com	TRUE	/	TRUE	0	coop_session	865fb648-3aec-4abf-b197-a07357660234
.postrelease.com	TRUE	/	TRUE	1760273946	ver	1
.outbrain.com	TRUE	/	TRUE	1728741579	naitoken	8bee80c4681e4c69919be0fae8312825
.optout.taboola.com	TRUE	/	TRUE	0	t_tk	CcgpBcikwGBuEYzgvAndAAAA
.adviva.net	TRUE	/	TRUE	1728741568	sm_token	4cc1e870d08c574f95
.specificclick.net	TRUE	/	TRUE	1728741568	sm_token	4cc1e870d08c574f95
.specificmedia.com	TRUE	/	TRUE	1728741568	sm_token	4cc1e870d08c574f95
.vindicosuite.com	TRUE	/	TRUE	1728741568	sm_token	4cc1e870d08c574f95
www.microsoft.com	FALSE	/	TRUE	0	ApplicationGatewayAffinityCORS	7b72964cb98fea8f1e132c915cc4f1a5
.guce.adtech.de	TRUE	/	TRUE	0	AUTH_TOKEN	174416
.guce.adtechus.com	TRUE	/	TRUE	0	AUTH_TOKEN	256469
.guce.yahoo.com	TRUE	/	TRUE	0	AUTH_TOKEN	708819
.guce.nexage.com	TRUE	/	TRUE	0	AUTH_TOKEN	245945
.gumgum.com	TRUE	/	TRUE	0	yoctoken	i0odXRghe8iYLqRt
.disqus.com	TRUE	/	TRUE	1760187663	csrftoken	9LL91QKSqyMXDNM0m7KjsUlMh5UUaxyC
.rubiconproject.com	TRUE	/	TRUE	1728741561	qQOtPdbHuc	1
.tagger.opecloud.com	TRUE	/	TRUE	1728741663	yocToken	XWQ0rAZvQgpfJ0PEmnZEqVoTbmfQyJob
.adsrvr.org	TRUE	/	TRUE	1728741568	TTD_DAA_SESSION	101224125927
.rubiconproject.com	TRUE	/	TRUE	1728741567	0nQjOdhVZY	1
.mediaforge.com	TRUE	/	TRUE	0	mf_token	e724ac9a-567f-4241-aaef-2d72f4be0a93
.linksynergy.com	TRUE	/	TRUE	0	ls_token	aec6efc8-f793-4c30-8993-fd310a646fc4
apps.pubmatic.com	FALSE	/	TRUE	1728741568	pub_coop_token	aeitlM6wI5ivq7xnEJEeLNAVJOd0V1Cg1Zhs
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--91197678	t
.amgdgt.com	TRUE	/	TRUE	0	OO-ST-33250636624	t
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--13510798882111488	nt
.fout.jp	TRUE	/	TRUE	1763297970	uid	6f5TmDu2dm2nA0XiG36vhRCpvTc
.rkdms.com	TRUE	/	TRUE	1760273971	sc	13%3A120792
.rkdms.com	TRUE	/	TRUE	1760273971	sessionid	h-6d891a6d704c4f858df46df3b49c8ce9_t-1728737971
www.youronlinechoices.com	FALSE	/	FALSE	1760273972	CookieLawInfoConsent	eyJuZWNlc3NhcnkiOnRydWUsIm5vbi1uZWNlc3NhcnkiOmZhbHNlfQ==
.ads.stickyadstv.com	TRUE	/	TRUE	1733921974	uid-bp-37329	AQAGYABrcYwE9wIBi-mdAQEBAQEBAQCTgdEXJQEBAJOB0Rcl
.ads.stickyadstv.com	TRUE	/	TRUE	1733921975	uid-bp-40946	d416995d-6a42-4e7d-b3e5-dabe7c4219a1
.acuityplatform.com	TRUE	/	TRUE	1763297976	OptOutCookie	true
.tynt.com	TRUE	/	TRUE	1763297976	tyntOptOut	true
.demdex.net	TRUE	/	TRUE	1763297976	demdex	NOTARGET
.33across.com	TRUE	/	TRUE	1763297976	33x_nc	33Across+Optout
.ad.gt	TRUE	/	TRUE	1763297976	au_adgt_optout	audigent-nai-optout
.adform.net	TRUE	/	TRUE	1763297976	C	3
.audrte.com	TRUE	/	TRUE	1763297976	OPT-OUT	OPT-OUT!OPT-OUT!1728737976213
.turn.com	TRUE	/	TRUE	1763297976	optOut	1
.amgdgt.com	TRUE	/	TRUE	1763297976	OO	OptOut
.everesttech.net	TRUE	/	TRUE	1760274002	optout	1
.sitescout.com	TRUE	/	TRUE	1763297976	ssi	cookie-optout
choices.adhaven.com	FALSE	/	TRUE	1763297977	optout	1
.app.link	TRUE	/	TRUE	1763297977	opt-out	true
.clickagy.com	TRUE	/	TRUE	1763297977	coo	1
.criteo.com	TRUE	/	TRUE	1763298006	optout	1
.bidr.io	TRUE	/	TRUE	1763298004	bito	optout
.pro-market.net	TRUE	/	TRUE	1763297977	optout	"0+0+0"
.tidaltv.com	TRUE	/	TRUE	1763297977	opt-out	true
.eyeota.net	TRUE	/	TRUE	1763298014	mako_uid	opt-out
.hlserve.com	TRUE	/	TRUE	1763297977	oo	1
.seadform.net	TRUE	/	TRUE	1763297977	C	3
.gumgum.com	TRUE	/	TRUE	1763297977	optout	1
.casalemedia.com	TRUE	/	TRUE	1763297977	CMO	2
.flashtalking.com	TRUE	/	TRUE	1763298064	flashtalkingad1	"optout=1"
.doubleclick.net	TRUE	/	TRUE	1763298110	id	OPT_OUT
.innovid.com	TRUE	/	TRUE	1763297977	uuid	-2
.adnxs.com	TRUE	/	TRUE	1763298110	uuid2	-1
.amgdgt.com	TRUE	/	TRUE	0	OO-ST-932254480896	oo
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--1840949428224	oo
.kargo.com	TRUE	/	TRUE	1763297977	ktcid	optout
.kargo.com	TRUE	/	TRUE	1763297977	ktctid	optout
.adsrvr.org	TRUE	/	TRUE	1763297980	TDID	00000000-0000-0000-0000-000000000000
.adsrvr.org	TRUE	/	TRUE	1763297980	TTDOptOut	1
.flashtalking.com	TRUE	/	TRUE	1760274014	_D9J	41fa69a22003471ba80bd0fffea79f4d
.crwdcntrl.net	TRUE	/	TRUE	1763297978	_cc_cc	optout
.amgdgt.com	TRUE	/	TRUE	0	OO-ST--6917529027641081856	oo
.vhfp.net	TRUE	/	TRUE	1763297978	tvoptout	1
.rubiconproject.com	TRUE	/	TRUE	1760274037	trp_optout	true
.microsoft.com	TRUE	/	TRUE	1762952429	TOptOut	1
.msn.com	TRUE	/	TRUE	1762952429	TOptOut	1
.amazon-adsystem.com	TRUE	/	TRUE	1763298110	ad-privacy	1
.bing.com	TRUE	/	TRUE	1762952428	TOptOut	1
.postrelease.com	TRUE	/	TRUE	1763297978	opt_out	1
.live.com	TRUE	/	TRUE	1762952429	TOptOut	1
.d.adroll.com	TRUE	/	TRUE	1763297979	__adroll	OPT_OUT
.adroll.com	TRUE	/	TRUE	1763297979	__adroll_shared	OPT_OUT
.www.media.net	TRUE	/	TRUE	1729937979	mnet_optout	1
.outbrain.com	TRUE	/	TRUE	1763297979	opout	true
.steelhousemedia.com	TRUE	/	TRUE	1763297979	opt_out	1
.media.net	TRUE	/	TRUE	1763297979	mnet_optout	1
.contextweb.com	TRUE	/	TRUE	1763297979	CWOptOutCookie	1
.quantserve.com	TRUE	/	TRUE	1763297979	qoo	OPT_OUT
.quantserve.com	TRUE	/	TRUE	1763297979	qor	nai_2010
.owneriq.net	TRUE	/	TRUE	1763297979	optout	optout
.mediaforge.com	TRUE	/	TRUE	1763297979	opt-out	opt-out
.linksynergy.com	TRUE	/	TRUE	1763297979	opt-out	opt-out
ads.samba.tv	FALSE	/	TRUE	1763297980	samba_dnt	1
.pubmatic.com	TRUE	/	TRUE	1763297980	optout	true
.sharethis.com	TRUE	/	TRUE	1763297980	st_optout	true
.simpli.fi	TRUE	/	TRUE	1763297980	opted_out	true
www.swpsvc.com	FALSE	/	TRUE	1763297980	swoop-nai-optout	1
.semasio.net	TRUE	/	TRUE	1763297980	SEUNCY	OPTOUT
.go.sonobi.com	TRUE	/	TRUE	1763297980	__uis	opt-out
.go.sonobi.com	TRUE	/	TRUE	0	HAPLB8G	s86194|Zwpyv
.taboola.com	TRUE	/	TRUE	1763297980	DNT	1
.tapad.com	TRUE	/	TRUE	1763297980	TapAd_DID	OptedOut
.tapad.com	TRUE	/	TRUE	1763297980	TapAd_TS	0
.tapad.com	TRUE	/	TRUE	1763297980	ID	OPT_OUT
.exelator.com	TRUE	/	TRUE	1763298063	DNP	"1"
.thrtle.com	TRUE	/	TRUE	1763297980	optout	1
.undertone.com	TRUE	/	TRUE	1760273981	UTOPTOUT	OPTOUT
.rlcdn.com	TRUE	/	TRUE	1763297981	optout	*
.adviva.net	TRUE	/	TRUE	1763297981	ADVIVA	NOTRACK
.specificclick.net	TRUE	/	TRUE	1763297981	ADVIVA	NOTRACK
.specificmedia.com	TRUE	/	TRUE	1763297981	ADVIVA	NOTRACK
.vindicosuite.com	TRUE	/	TRUE	1763297981	ADVIVA	NOTRACK
.cdnwidget.com	TRUE	/	TRUE	1763297981	bxgraphOptOut	1
.adtech.de	TRUE	/	TRUE	1763297981	OptOut	we will not set any more cookies
.adtech.de	TRUE	/	TRUE	1763297981	JEB2	NOID
.adtechus.com	TRUE	/	TRUE	1763297981	OptOut	we will not set any more cookies
.adtechus.com	TRUE	/	TRUE	1763297981	JEB2	NOID
.nexage.com	TRUE	/	TRUE	1763297981	ACID	optout!
.yahoo.com	TRUE	/	TRUE	1763297981	optout	true
.yahoo.com	TRUE	/	TRUE	1760295710	A3	d=AQABBC5yCmcCEJOm5MksAdZkUmJPo9NDkM4FEgEBAQHDC2cUZyXaxyMA-eMAAAcILnIKZ9NDkM4&S=AQAAAkg5U7y4W-9eALJmWSI7PzM
.yieldmo.com	TRUE	/	TRUE	1760273981	OPTOUT	1
optout.networkadvertising.org	FALSE	/	FALSE	1729342789	AWSALB	X0oHfiFIUyFOxAL140lo20rOEAcSXwaqhI66jE91zuRUQ84ces2R7ddZFlHY/ocZLKzLfUal7ElWcjaYHfRPYfhfizwUikcHpafHWMpk+QeBWnV/+YKnPTRCaW45
optout.networkadvertising.org	FALSE	/	TRUE	1729342789	AWSALBCORS	X0oHfiFIUyFOxAL140lo20rOEAcSXwaqhI66jE91zuRUQ84ces2R7ddZFlHY/ocZLKzLfUal7ElWcjaYHfRPYfhfizwUikcHpafHWMpk+QeBWnV/+YKnPTRCaW45
optout.networkadvertising.org	FALSE	/	FALSE	1763297989	_ga_SSJYM8RFWF	GS1.1.1728737938.1.1.1728737989.0.0.0
.theadex.com	TRUE	/	TRUE	1736513999	axd	no-track
track.adform.net	FALSE	/	TRUE	0	token	w_HJm0zQOUEDvP-67D9Y4w
.adgrx.com	TRUE	/	TRUE	1763298063	ADGRX_OPTOUT	true
.d3sv.net	TRUE	/	TRUE	1760274005	optout	1
.neodatagroup.com	TRUE	/	TRUE	1760274063	cOptout	2|yocToken:tnBPbOYkbe8znVDubaHnJ4ojqlo
